Timestamp,bucket,client_throughput_gbit_per_second,server_throughput_gbit_per_second,ALLOC_PIN,ENABLE_NAGLE,INCREASE_SOCKET_BUFFERS,PIN_THREADS,THREAD_COUNT,CONNECTIONS_PER_THREAD,SERVER_ADDR,QUEUE_DEPTH,INFLIGHT_OPS,PAGE_SIZE,PORT,VERBOSE,USE_ALIGNED_ALLOCATIONS,HALF_DUPLEX_MODE,RUN_DURATION_SECONDS
2024-10-06_09-17-24,9,26.11709,26.1164,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,10,26.07126,26.0708,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,11,25.98373,25.98296,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,12,26.08434,26.083759999999998,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,13,25.65677,25.65412,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,14,25.543219999999998,25.54252,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,15,25.893,25.89264,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,16,25.9144,25.91308,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,17,25.95603,25.955080000000002,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,18,25.70595,25.70468,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-24,19,25.68787,25.68836,1,1,0,1,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-46,1,28.32059,28.33587,1,1,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
2024-10-06_09-17-46,2,28.63383,28.63285,1,1,1,0,2,4,10.0.1.190,2048,1024,4096,12345,0,1,1,20
